video_id,titulo,descrição,data_publicacao,n_view,n_like,n_comentarios,thumbnail_url,youtube_url
dT2owtxkU8k,Shawn Mendes - There's Nothing Holdin' Me Back (Official Music Video),"New album WONDER available now
Listen here: https://wonder.lnk.to/OutNow

Follow Shawn Mendes
Instagram | https://www.instagram.com/shawnmendes/
Twitter | https://twitter.com/ShawnMendes
Facebook | https://www.facebook.com/ShawnMendesOfficial
Snap | https://www.snapchat.com/add/shawnmendes1
TikTok | https://www.tiktok.com/@shawnmendes
Website | http://www.shawnmendesofficial.com/

Subscribe to YouTube
https://ShawnMendes.lnk.to/Subscribe-OnYouTube",2017-06-21T04:00:01Z,1350697138,9852784,224447,https://i.ytimg.com/vi/dT2owtxkU8k/hqdefault.jpg,https://www.youtube.com/watch?v=dT2owtxkU8k
uSD4vsh1zDA,The Black Eyed Peas - I Gotta Feeling (Official Music Video),"REMASTERED IN HD!
Official Music Video for I Gotta Feeling performed by Black Eyed Peas.

Follow Black Eyed Peas
Instagram: https://www.instagram.com/blackeyedpeas
Twitter: https://www.facebook.com/blackeyedpeas
TikTok: https://www.tiktok.com/@blackeyedpeas

(C) 2009 Interscope

#TheBlackEyedPeas #IGottaFeeling #Remastered #Pop",2009-12-23T22:04:16Z,858105736,4727250,150680,https://i.ytimg.com/vi/uSD4vsh1zDA/hqdefault.jpg,https://www.youtube.com/watch?v=uSD4vsh1zDA
Dll6VJ2C7wo,"RAYE, 070 Shake - Escapism. (Official Music Video)","Debut album 'My 21st Century Blues' feat. 'Escapism', 'Hard Out Here' & 'The Thrill Is Gone' available now. Listen/Buy: https://raye.orcd.co/m21cb

Pre-Order/Pre-Save: https://raye.orcd.co/m21cb
Listen to Escapism: https://raye.orcd.co/escapism-thrillisgone

Follow RAYE
TikTok: https://www.tiktok.com/@raye
Instagram: https://www.instagram.com/raye/
Facebook: https://www.facebook.com/raye
Twitter: https://twitter.com/raye

Written by: RAYE, Otis Dominique & Mikey Robbins
Creative Director: Mikey Robbins
Directed by: Otis Dominique & RAYE
Artist Management: Tia Ferguson

Production Company: Kode Media
Exec Producers: Danielle Wright & Nathan Killham

Producer: Andre Wooz
Line Producer: Liz Adeleye
Production Manager: Oscar Stewart
Production Assistant: Anita Okpongete
Production Assistant: Luke Philippou

DOP: Joe Douglas
Editor: Phoebe May @ FMLY CRTV
Colourist: Stef Colosi

1st AD: Akay Delano
2nd AD: Lucia Ritucci

1st AC: Jeff Vine
2nd AC: Tom Watson
Camera Trainee: Flynn Denderson
Steadicam Operator: Jay Gomez
DIT: Vanya Chulkova
Grip: Johnny Donne
Grip: Simon Ward

Gaffer: Dave Nye
Spark: Nathan Scott
Spark: Nic Britt

Art Director: Joe Munro
Art Assistant: Jake Garrett

Stylist: Lauren Groves
Hair Stylist: Alex Price
Make-Up Artist: Bea Sweet
SA MUA: Babyface

Choreographer: Paleta (CalmQuality)
Choreographer’s Assistant: Robia Milliner

Runner: Andrew Sin Yu Yat
Runner: Harry Tomlin
Runner: Lindsey Reilly
Runner: Aaliyah O’Sullivan
Runner Driver: Abu Dumbuya

Stunt Coordinator: Ian Kay
Medic: Elton Alexander

BTS Photographer: Shot By Nee

Post Producers: Ed Chambers, Amy Ramussen & Liz Adeleye

VFX: Ikki Dhesi

Special thanks to: One Stop Films, Shoot Blue & Pilot Lighting

A KODE PRODUCTION.",2022-11-09T17:00:11Z,201501182,1704970,24134,https://i.ytimg.com/vi/Dll6VJ2C7wo/hqdefault.jpg,https://www.youtube.com/watch?v=Dll6VJ2C7wo
ViwtNLUqkMY,Beyoncé - Crazy In Love ft. JAY Z,"Beyoncé's official video for 'Crazy In Love'. Click to listen to Beyoncé on Spotify: http://smarturl.it/BeyonceSpot?IQid=BeyCIL

As featured on Dangerously In Love. Click to buy the track or album via iTunes: http://smarturl.it/BeyonceDILiTunes ?IQid=BeyCIL
Google Play: http://smarturl.it/BeyCILplay?IQid=BeyCIL
Amazon: http://smarturl.it/BeyDILamz?IQid=BeyCIL

More from Beyoncé
I Was Here: https://youtu.be/i41qWJ6QjPI
Best Thing I Never Had: https://youtu.be/FHp2KgyQUFk
Countdown: https://www.youtube.com/watch?v=2XY3AvVgDns

Follow Beyoncé
Website: http://www.beyonce.com/
Facebook: https://www.facebook.com/beyonce
Twitter: https://twitter.com/beyonce
Instagram: https://instagram.com/beyonce/

Subscribe to Beyoncé on YouTube: http://smarturl.it/BeyonceSub?IQid=BeyCIL

More great Global Hits videos here: http://smarturl.it/GlobalHits?IQid=BeyCIL

---------

Lyrics:

I look and stare so deep in your eyes,
I touch on you more and more every time,
When you leave I'm begging you not to go,
Call your name two or three times in a row,
Such a funny thing for me to try to explain,
How I'm feeling and my pride is the one to blame.
'Cause I know I don't understand,
Just how your love can do what no one else can.

Got me looking so crazy right now, your love's
Got me looking so crazy right now (in love)
Got me looking so crazy right now, your touch
Got me looking so crazy right now (your touch)
Got me hoping you'll page me right now, your kiss
Got me hoping you'll save me right now
Looking so crazy in love's,
Got me looking, got me looking so crazy in love.",2009-10-03T04:47:38Z,889624184,4184338,81056,https://i.ytimg.com/vi/ViwtNLUqkMY/hqdefault.jpg,https://www.youtube.com/watch?v=ViwtNLUqkMY
HEXWRTEbj1I,Haddaway - What Is Love [Official 4K],"Available on all streaming platforms:

https://album.link/s6b9vpbhnjztf

Haddaway's musical career started in 1993 with the dance hit ""What Is Love"", which quickly became a standard popular request - and still is today - in every club, both here and abroad. 
Twice winner of the Echo prize, and, with sales of 28 million, the owner of numerous platinum, gold and silver records, Haddaway is one of the pop music world's global players. 
There were more chart hits during the following years, including ""Life"", ""I Miss You"", ""Rock My Heart"" and ""Fly Away"".

#90s #music",2014-06-18T12:24:44Z,390953869,3988435,109095,https://i.ytimg.com/vi/HEXWRTEbj1I/hqdefault.jpg,https://www.youtube.com/watch?v=HEXWRTEbj1I
Il-an3K9pjg,Anne-Marie - 2002 [Official Video],"The new album 'UNHEALTHY' OUT NOW: https://anne-marie.lnk.to/Unhealthy
Listen to 'UNHEALTHY' feat. Shania Twain: https://anne-marie.lnk.to/Unhealthy-Single/

Check out the Anne-Marie – Top Songs Video Playlist! 
https://lnk.to/AMTopSongs

Subscribe to Anne-Marie’s channel for all the latest official music videos, official audio, albums and more! 
https://lnk.to/AMSubscribe

Get your Anne-Marie merchandise here! https://smarturl.it/anne-marie.store

Follow Anne-Marie
http://iamannemarie.com 
http://www.facebook.com/iamannemarie 
http://twitter.com/AnneMarie 
https://instagram.com/annemarie

About Anne-Marie:
Anne-Marie has proved to be one of the UK’s most exciting and successful British breakthrough popstars of recent years. A former 3x world karate champion and West End child star-turned 9x BRIT Award nominee, A-M’s rise has been nothing short of meteoric. In 2018 Anne-Marie released her debut album, ‘Speak Your Mind’ which featured the hit singles 'Alarm', 'Ciao Adios', 'Heavy', 'Friends', '2002' and 'Perfect to Me'. She subsequently ended that year as as the UK’s biggest-selling debut artist, selling out headline shows and playing stadium dates supporting long-time friend and champion Ed Sheeran in the process.

She has also sang on and co-written many other hits such as Birthday, Rockabye, Don't Leave Me Alone,  To Be Young, f*ck, i'm lonely and Don't Play, collaborating with the likes of Clean Bandit, Marshmello, David Guetta, Lauv, Rudimental, Doja Cat and KSI, as well as starring on The Greatest Showman: Reimagined soundtrack performing Rewrite the stars alongside James Arthur.
 

#AnneMarie #Unhealthy #AM3",2018-05-08T11:05:08Z,980206483,5626919,113247,https://i.ytimg.com/vi/Il-an3K9pjg/hqdefault.jpg,https://www.youtube.com/watch?v=Il-an3K9pjg
1RKqOmSkGgM,"Chappell Roan - Good Luck, Babe! (Official Lyric Video)","Stream to “Good Luck, Babe!” now: https://ChappellRoan.lnk.to/GoodLuckBabeSingle
Listen to ""The Rise and Fall of a Midwest Princess"" now: https://chappellroan.lnk.to/TheRiseandFallofaMidwestPrincess
 
Director: Chappell Roan
Producer: Cristobal Saez
 
Subscribe for more official content from Chappell Roan: https://ChappellRoan.lnk.to/SubscribeID
 
Connect with Chappell Roan:
http://iamchappellroan.com
https://facebook.com/chappellroan
https://instagram.com/chappellroan
https://twitter.com/chappellroan
https://soundcloud.com/chappellroan
https://www.tiktok.com/@chappellroan
https://laylo.com/chappellroan
 
#ChappellRoan #GoodLuckBabe
 
LYRICS
 
It’s fine, it's cool
You can say that we are nothing but you know the truth
And guess i'm the fool
With her arms out like an angel through the car sunroof

I don't wanna call it off
But you don't wanna call it love
You just wanna love someone who calls you baby

You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse another stupid reason
Good luck, babe! Well good luck, babe!
You’d have to stop the world just to stop the feeling
Good luck, babe! Well good luck, babe!
You’d have to stop the world just to stop the feeling

I’m cliche 
Who cares 
It's a sexually explicit kind of love affair
And i cry, it's not fair
I just need a little lovin’  i just need a little air 

Think im gonna call it off
Even if you call it love
I just wanna love someone who calls me baby

You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse another stupid reason
Good luck, babe! Well good luck, babe!
You’d have to stop the world just to stop the feeling
Good luck, babe! Well good luck, babe!
You’d have to stop the world just to stop the feeling

And when you wake up next to him in the middle of the night
With your head in your hands you’re nothing more than his wife 
And when you think about me all of those years ago
You're standing face to face with """"i told you so""""
You know I hate to say , i told you so
You know i hate to say it but, i told you so
Well i told you so 

You can kiss a hundred boys in bars
Shoot another shot, try to stop the feeling
You can say it's just the way you are
Make a new excuse another stupid reason
Good luck, babe! Well good luck, babe!
You’d have to stop the world just to stop the feeling
Good luck, babe! Well good luck, babe!
You’d have to stop the world just to stop the feeling
You’d have to stop the world just to stop the feeling
You’d have to stop the world just to stop the feeling
You’d have to stop the world just to stop the feeling

Music video by Chappell Roan performing Good Luck, Babe! (Lyric Video). Amusement Records; © 2024 KRA International Inc., under exclusive license to Island Records, a division of UMG Recordings, Inc.

http://vevo.ly/12n3uj",2024-04-05T04:00:02Z,107949216,919044,23524,https://i.ytimg.com/vi/1RKqOmSkGgM/hqdefault.jpg,https://www.youtube.com/watch?v=1RKqOmSkGgM
nfWlot6h_JM,Taylor Swift - Shake It Off,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2014-08-18T21:18:00Z,3584797788,13906296,597201,https://i.ytimg.com/vi/nfWlot6h_JM/hqdefault.jpg,https://www.youtube.com/watch?v=nfWlot6h_JM
PIh2xe4jnpk,MAGIC! - Rude (Official Video),"“Don’t Kill the Magic”, the debut album from MAGIC!, Available Now on iTunes: http://smarturl.it/DKTMiTunes?IQid=yt  Follow Magic! Website http://www.ournameismagic.com  Facebook https://www.facebook.com/ournameisMAGIC Twitter https://twitter.com/ournameismagic Instagram http://instagram.com/ournameismagic  Music video by MAGIC! performing Rude. (C) 2013 Sony Music Entertainment International Limited",2013-12-06T05:01:00Z,2582720254,12264398,262206,https://i.ytimg.com/vi/PIh2xe4jnpk/hqdefault.jpg,https://www.youtube.com/watch?v=PIh2xe4jnpk
Fp8msa5uYsc,Justin Bieber - Ghost,"Justice: The Complete Edition - https://JustinBieber.lnk.to/JusticeTheCompleteEdition 
Shop “Justice” merch - https://justinbieber.lnk.to/OfficialShop
 
Follow Justin: 
https://facebook.com/JustinBieber
https://twitter.com/justinbieber
https://instagram.com/justinbieber
 
Sign up for Justin’s newsletter - http://justinbiebermusic.com
 
Director - Colin Tilley
Executive Producer - Jamee Ranta, Colin Tilley
Producer - Whitney Jackson
Cinematographer - Doug Porter
Editor - Vinnie Hobbs
 
#Justice #JustinBieber #Ghost



http://vevo.ly/OePjvu",2021-10-08T04:00:10Z,427279576,3879263,116908,https://i.ytimg.com/vi/Fp8msa5uYsc/hqdefault.jpg,https://www.youtube.com/watch?v=Fp8msa5uYsc
To4SWGZkEPk,Tate McRae - greedy (Official Video),"Tate McRae’s new album, ‘So Close To What’ is out now. Listen here: https://tatemcrae.lnk.to/soclosetowhat    
Shop vinyl, CDs, cassettes and more: https://tatemcrae.lnk.to/Store     
The Miss Possessive 2025 World Tour is coming to a city near you! Get tickets here at https://www.tatemcrae.com/
Listen to 'THINK LATER' here: https://tatemcrae.lnk.to/THINKLATER

Follow Tate: 
Instagram: https://www.instagram.com/tatemcrae/    
X: https://twitter.com/tatemcrae     
TikTok: https://www.tiktok.com/@tatemcrae    
Facebook: https://www.facebook.com/TateMcRaeOfficial/ 
Website: https://www.tatemcrae.com/   

Follow T8HQ: 
Instagram: https://www.instagram.com/t8hq
TikTok: https://www.tiktok.com/@t8hq
YouTube: https://www.youtube.com/@T8HQ
Threads: https://www.threads.net/@t8hq

Lyrics: 
He said, are you serious
I’ve tried but i can’t figure out
I’ve been next to you all night and still don’t know what you’re about 
You keep talking
But not much coming out your mouth
Can’t you tell that i want you ?” 
I say, yeah

I would want myself 
Baby please believe me
I’ll put you through hell just to know me (ya ya) 
So sure of yourself 
Baby don’t get greedy 
That shit won’t end well
No it won’t end well 

I see you eyeing me down
But you’ll never know much past my name 
Or how i’m running this room around
And that i’m still half your age
Yeah you’re l-l-looking at me like i’m some sweet escape 
Obvious that you want me but i said

I would want myself
Baby please believe me
I’ll put you through hell just to know me yeah yeah 
So sure of yourself
Baby don’t get greedy
That shit won’t end well
No it won’t end well 

He said, “i’m just curious
Is this for real or just an act
Can’t tell if you love or hate me 
Never met someone like that
Drive me so so so crazy
Did you know you got that effect?”
I said, “lemme check”

Yeah
I would want myself
Baby please believe me 
I’ll put you through hell 
Just to know me yeah yeah 
So sure of yourself
Baby don’t get greedy
That shit won’t end well (end well)
No it won’t end well

I would want myself
I would want myself
I would want myself
I would want myself
I would want myself

Credits: 
Production Company - freenjoy
Director - Aerin Moreno
Creative Director - Bradley J. Calder
Executive Producers - Nathan Scherrer
Executive Producer - Tara Sheree
Head of Production - Ben Piety
Producer - Aiden Magarian
Production Supervisor - Paul Young Lee
Production Coordinator - Tommy Gleason
1st AD - Joe Suarez
2nd - AD Danny Jones
DP - Cory Burmester
1st AC - Brad Wilder
2nd AC - Milana Burdette
Loader - Matthew Borek
VTR - Evan Johnson
Steadicam - Chris Loh
Gaffer - Tristan Moffatt
Best Boy Electric - Travis Moffatt
SLT - Ethan Waddell
SLT - Liam Webner
SLT - Eric Gilbert
Board Operator - Zane Blanchard
Key Grip Brendan Riel
Best Boy Grip - Connor Colby
Grip - Logan Alesso
Grip - Kyle Sorvig
Grip - Eric Fowler
Production Designer - Wesley Goodrich
Set Dresser - Cleo Camp
Set Dresser - Carter McNeill
Art Assist - Nico Greyer
Choreographer - Sean Bankhead
Wardrobe Stylist - Joanie Del Santo
Wardrobe Assist - Hannah Murphy
#1 Makeup Artist - Lilly Keys
#1 Hair Stylist - Chad Wood
HMU Dancers - Morgan Andersen
HMU Dancers Assist - Sophia Erickson
AD PA - Beau Bielski
Truck PA - Hank Hartnell
Key PA - Aspen Miller
Set PA - Quincy Cowherd
Set PA - Omer Laval
Set PA - Kaziah Thornton-Tello
Set PA - Anne-Sophie Bine
Editor - Aerin Moreno
Colorist - Matt Osborne @ CO3
Graphics - Eddie Mandell
Photography - Beth Sarah
Short Form - Cynthia Parkhurst
Dancer - Bailey Holt
Dancer - Bernard Bell
Dancer - Alex Mateo
Dancer - Amari Smith
Dancer - Natalie Bebko
Dancer - Tayler Reeff
Commissioner - Sam Houston
Special Thanks - Tanja Rosner

#TateMcRae #greedy #OfficialVideo",2023-09-15T04:00:09Z,216269590,1638752,26546,https://i.ytimg.com/vi/To4SWGZkEPk/hqdefault.jpg,https://www.youtube.com/watch?v=To4SWGZkEPk
gdZLi9oWNZg,BTS (방탄소년단) 'Dynamite' Official MV,"BTS (방탄소년단) 'Dynamite' Official MV


Credits:
Director: Yong Seok Choi (Lumpens)
Assistant Director: Jihye Yoon (Lumpens)

Director of Photography: Hyunwoo Nam (GDW)
B Camera Operator: Eumko
Focus Puller: Sangwoo Yun, Youngwoo Lee
2nd AC: Eunki Kim
3rd AC: Kyuwon Seo
DIT: Eunil Lee

Gaffer: Song Hyunsuk
Lighting Crew: Choi Jung Hyun, Hwang Uigyu, Kim Hyun Ju, Park Cheonil, Park Yeonghwan, Yeom Jaehyeok

Jimmy Jib Operator: Youngjung Kim
Jimmy Jib Assistant: Hyun in Kim, Sung Hoon Kim

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art Team: Yeri Kang (MU:E)
Art-team Manager: ilho Heo (MU:E)

Producer: Emma Sungeun Kim (GE Production)
Location Manager: Ji Hoon Han

VFX STUDIO: PLASTIC BEACH
VFX Supervisor: Ohzeon
VFX Assistant Supervisor: Jojeem
VFX Project Manager: Chanyoung Song, Jieun Jeong
VFX Producer: Kyutae Jang
3D Artist: Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon
2D Artist: Gihoon Jang, Hyunjun Lee

Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Jung Su Jung
Brand Experience Design: Kris Seongmin Gim, Hyeri Lee 
Performance Directing: Son Sung Deuk, Lee Ga Hun, Lee Byung Eun, Hyewon Park
Artist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min

Big Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com


#BTS #방탄소년단 #BTS_Dynamite #Dynamite #MV",2020-08-21T03:58:10Z,1975325477,38396097,15722837,https://i.ytimg.com/vi/gdZLi9oWNZg/hqdefault.jpg,https://www.youtube.com/watch?v=gdZLi9oWNZg
o_1aF54DO60,Lana Del Rey - Young and Beautiful,"New single High By The Beach
Listen on Youtube: http://lanadel.re/HBTByoutube
Download on iTunes: http://lanadel.re/HBTBiTfb
Stream on Spotify: http://lanadel.re/HBTBspotify
 
More Lana Del Rey:
http://lanadelrey.com
http://www.facebook.com/lanadelrey
http://www.twitter.com/lanadelrey
http://lanadelrey.tumblr.com
http://www.instagram.com/lanadelrey
http://www.google.com/+lanadelrey",2013-05-10T07:01:10Z,708845912,5388571,128560,https://i.ytimg.com/vi/o_1aF54DO60/hqdefault.jpg,https://www.youtube.com/watch?v=o_1aF54DO60
M11SvDtPBhA,Miley Cyrus - Party In The U.S.A. (Official Video),"""Party in the USA"" Official Video
NOW AVAILABLE IN FULL HD!

Click here for more music videos from your favorite Hollywood Records artists:
https://www.youtube.com/playlist?list=PL6MCBitStgNmwQOWtAO4CDjqOxqePImDf

Watch the best of Hollywood Records in HD:
https://www.youtube.com/playlist?list=PL6MCBitStgNlGF7Ea-V0ang2c97Megu98

Subscribe to HollywoodRecordsVEVO:
https://www.youtube.com/@HollywoodRecordsVEVO?sub_confirmation=1

Follow Hollywood Records:
Instagram: https://instagram.com/hollywoodrecords
TikTok: https://tiktok.com/@hollywoodrecords
Facebook: https://facebook.com/hollywoodrecords
Twitter: https://twitter.com/hollywoodrecs

Performed by: Miley Cyrus
Directed by: Chris Applebaum
Produced by: John Hardin

#MileyCyrus #PartyintheUSA",2009-09-25T22:56:39Z,1075545877,4814674,457998,https://i.ytimg.com/vi/M11SvDtPBhA/hqdefault.jpg,https://www.youtube.com/watch?v=M11SvDtPBhA
4lD0-1Uplms,Loreen - Tattoo (Official Lyric Video),"Winner of the Swedish Melodifestival 2023
More Loreen: https://bio.to/loreenID

Lyrics:

I don't wanna go
But baby we both know
This is not our time
It’s time to say goodbye
Until we meet again
Cuz this is not the end
It will come a day
When we will find our way

Violins playing and the angels crying
When the stars align then I’ll be there

Oh I don't care about them all
Cuz all I want is to be loved
And all I care about is you
U stuck on me like a tattoo
No I don't care about the pain
I’ll walk through fire and through rain
Just to get closer to you
U stuck on me like a tattoo

I'm letting my hair down
I'm taking it cool
U got my heart in your hand
Don't lose it my friend
It's all that I got

Violins playing and the angels crying
When the stars align then I’ll be there

All I care about is love
Oh oh oh
All I care about is love
U stuck on me like a tattoo",2023-02-25T20:30:00Z,149228696,913854,12625,https://i.ytimg.com/vi/4lD0-1Uplms/hqdefault.jpg,https://www.youtube.com/watch?v=4lD0-1Uplms
qN4ooNx77u0,Harry Styles - Sign of the Times (Official Video),"Official music video for ”Sign of the Times” by Harry Styles
Listen to Harry Styles: https://HarryStyles.lnk.to/listenYD 
Watch more videos by Harry Styles: https://HarryStyles.lnk.to/listenYD/youtube

Subscribe to the official Harry Styles YouTube channel: https://HarryStyles.lnk.to/subscribeYD

Follow Harry Styles
Facebook: https://HarryStyles.lnk.to/followFI/youtube
Instagram: https://HarryStyles.lnk.to/followII/youtube 
Twitter: https://HarryStyles.lnk.to/followTI/youtube 
Website: https://HarryStyles.lnk.to/followWI/youtube 
Spotify: https://HarryStyles.lnk.to/followSI/youtube 

Lyrics:
Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying, it'll be alright
They told me that the end is near
We gotta get away from here

#SignoftheTimes #HarryStyles #Pop",2017-05-08T12:00:04Z,1422785071,9319261,286449,https://i.ytimg.com/vi/qN4ooNx77u0/hqdefault.jpg,https://www.youtube.com/watch?v=qN4ooNx77u0
2Abk1jAONjw,Lady Gaga - Just Dance (Official Music Video) ft. Colby O'Donis,"MAYHEM OUT NOW
http://ladygaga.com 

Follow Lady Gaga:
Facebook: https://www.facebook.com/ladygaga 
Instagram: https://www.instagram.com/ladygaga 
TikTok: https://www.tiktok.com/@ladygaga 
Twitter: https://twitter.com/ladygaga 
YouTube: https://www.youtube.com/ladygaga    
Website: https://www.ladygaga.com 

 
Music video by Lady Gaga performing Just Dance. (C) 2008 Interscope Records
#Remastered",2009-06-17T05:18:32Z,484512513,2272601,93653,https://i.ytimg.com/vi/2Abk1jAONjw/hqdefault.jpg,https://www.youtube.com/watch?v=2Abk1jAONjw
DJUyPfe5akU,Kelsie Kimberlin-Sucker (Official Music Video),"Way too many relationships are one-sided where a partner is taken for granted, or treated shitty.   That is what provided the grist for my new song ""Sucker,"" because I felt like a sucker when I put real effort into a relationship only to ignored or abused and made to feel that it was all my fault.  And then I tried to fix what could not be fixed because the guy was just a jerk.

Like my last three videos, Sucker was filmed in Kyiv during breaks from the filming of my full-length movie.  I worked closely with the great Ukrainian film director Pavlo Khomiuk to come up with a concept that was unique.  So I filmed in a very small space with many different musical instruments to signify that no matter how bad I feel about a toxic relationship, I can always find solace in my music.  The many instruments I played were also a metaphor for the many ways I tried to deal with the toxic relationship. 

Sucker

Where’d you go when I needed you most
You disappeared like a high tailed ghost
Where’d you go when I called you on the phone
I know that you left me here on my own

I’m a sucker, and you showed me
I’m alone now and I need you
I’m a fool here and I’ll be good
If you come back, I’ll be waiting

I’m feeling down and my mood is blue
Life’s not real when I’m without you
I can’t go on feeling this away
I won’t be right till you’re back to stay

You walked out when I looked the other way
I didn’t keep my eye on you boy that day
What will I do when you’re not with me
I’m sittin’ here caged and you’re walking free

I’m a sucker, and you showed me
I’m alone now and I need you
I’m a fool here and I’ll be good
If you come back, I’ll be waiting

Hooo,  hooo

And I’m a sucker


© Video Copyright May16, 2025 by Kelsie Kimberlin ©

AUDIO PRODUCTION
Produced by Pedro Vengoechea/Yuri Shapeta/Vasyl Tkach/Brett Kimberlin
Studio Engineer Steve Sachse
Mixed by Liam Nolan
Mastered by Stuart Hawkes
Vocal Production Larry Friedman
Production Director Andrii Samerkhanov

VIDEO PRODUCTION
Producer Pavlo Khomiuk 
Wardrobe Angelina Hrachova

FOLLOW KELSIE KIMBERLIN 
Soundcloud:   / kelsie-kimberlin   
Twitter:   / kelsiekimberlin   
Instagram:   / kelsiekimberlin   
Facebook:   / kelsiekimberlin   
Website: https://www.kelsiekimberlin.com 
TikTok:   / kelsiekimberlinofficial1   
YouTube:    / kelsiekimberlinofficial  
~-~~-~~~-~~-~-
Kelsie Kimberlin - Another Chance To Live Again - Official video #standwithukraine
https://youtu.be/1TUF38mtR0k
-~-~~-~~~-~~-~-
#newmusic #pop #alternative",2025-05-16T03:04:36Z,667256,228,24,https://i.ytimg.com/vi/DJUyPfe5akU/hqdefault.jpg,https://www.youtube.com/watch?v=DJUyPfe5akU
J3UjJ4wKLkg,Rihanna - Take A Bow,"REMASTERED IN HD!
Get Rihanna’s eighth studio album ANTI now:
Download on TIDAL: http://smarturl.it/downloadANTI
Stream on TIDAL: http://smarturl.it/streamANTIdlx
Download on iTunes: http://smarturl.it/dlxANTI
Download on Google Play: http://smarturl.it/ANTIdlxgp
Download on Amazon: http://geni.us/amzANTI 

Music video by Rihanna performing Take A Bow. YouTube view counts pre-VEVO: 66,288,884. (C) 2008 The Island Def Jam Music Group.

#Rihanna #TakeABow #Remastered",2009-11-30T08:46:13Z,762121863,2640864,69176,https://i.ytimg.com/vi/J3UjJ4wKLkg/hqdefault.jpg,https://www.youtube.com/watch?v=J3UjJ4wKLkg
